gauge_id,start_date_used,end_date_used,n_years,missing_fraction,zero_flow_fraction,tau_acf_days,n_beta_rows,median_beta_all,station_name,drainage_division,river_region,notes,lat_outlet,long_outlet,lat_centroid,long_centroid,map_zone,catchment_area,state_outlet,state_alt,daystart,daystart_P,daystart_Q,nested_status,next_station_ds,num_nested_within,start_date,end_date,prop_missing_data,q_uncert_unique_curves,q_uncert_rmse_all,q_uncert_rmse_lower,q_uncert_rmse_upper,q_uncert_days_above,q_uncert_Q_above,p_mean,pet_mean,aridity,p_seasonality,frac_snow,high_prec_freq,high_prec_dur,high_prec_timing,low_prec_freq,low_prec_dur,low_prec_timing,sig_mag_BaseMag,sig_mag_BFI,sig_mag_Q_7_day_max,sig_mag_Q_7_day_min,sig_mag_Q_CoV,sig_mag_Q_mean,sig_mag_Q_skew,sig_mag_Q_var,sig_mag_Q5,sig_mag_Q95,sig_mag_VarIdx,sig_freq_high_Q_freq,sig_freq_low_Q_freq,sig_freq_zero_Q_freq,sig_dur_RespTime,sig_dur_high_Q_dur,sig_dur_low_Q_dur,sig_dur_zero_Q_dur,sig_timing_HFD_mean,sig_timing_HFI_mean,sig_roc_AC1,sig_roc_AC1_low,sig_roc_BaseRecesK,sig_roc_FDC_slope,sig_roc_FlashIdx,sig_roc_RecesK_early,sig_roc_RecesVarSeasonality,sig_roc_RLD,sig_other_EventRR,sig_other_PeakDistribution,sig_other_PeakDistribution_low,sig_other_QP_elasticity,sig_other_RR_seasonality,sig_other_SnowDayRatio,sig_other_SnowStorage,sig_other_Spearmans_rho,sig_other_StorageFromBase,sig_other_TotalRR,sig_other_ratio_Event_TotalRR,geol_prim,geol_prim_prop,geol_sec,geol_sec_prop,unconsoldted,igneous,silicsed,carbnatesed,othersed,metamorph,sedvolc,oldrock,claya,clayb,sanda,solum_thickness,ksat,solpawhc,elev_min,elev_max,elev_mean,elev_range,mean_slope_pct,upsdist,strdensity,strahler,elongratio,relief,reliefratio,mrvbf_prop_0,mrvbf_prop_1,mrvbf_prop_2,mrvbf_prop_3,mrvbf_prop_4,mrvbf_prop_5,mrvbf_prop_6,mrvbf_prop_7,mrvbf_prop_8,mrvbf_prop_9,confinement,lc01_extracti,lc03_waterbo,lc04_saltlak,lc05_irrcrop,lc06_irrpast,lc07_irrsuga,lc08_rfcropp,lc09_rfpastu,lc10_rfsugar,lc11_wetlands,lc14_tussclo,lc15_alpineg,lc16_openhum,lc18_opentus,lc19_shrbsca,lc24_shrbden,lc25_shrbope,lc31_forclos,lc32_foropen,lc33_woodope,lc34_woodspa,lc35_urbanar,prop_forested,nvis_grasses_n,nvis_grasses_e,nvis_forests_n,nvis_forests_e,nvis_shrubs_n,nvis_shrubs_e,nvis_woodlands_n,nvis_woodlands_e,nvis_bare_n,nvis_bare_e,nvis_nodata_n,nvis_nodata_e,distupdamw,impound_fac,flow_div_fac,leveebank_fac,infrastruc_fac,settlement_fac,extract_ind_fac,landuse_fac,catchment_di,flow_regime_di,river_di,pop_mean,pop_max,pop_gt_1,pop_gt_10,erosivity,anngro_mega,anngro_meso,anngro_micro,gromega_seas,gromeso_seas,gromicro_seas,npp_ann,npp_1,npp_2,npp_3,npp_4,npp_5,npp_6,npp_7,npp_8,npp_9,npp_10,npp_11,npp_12
416003,1978-09-06,2022-02-28,43.48254620123203,0.0005666792595391009,0.17381717381717382,4.401048283998114,125,1.269599517139587,Tenterfield Creek at Clifton (416003),Murray-Darling Basin,BORDER RIVERS,No notes,-29.029167,151.725833,-29.01039833,151.9359639,56,555.1,NSW,,1400,2300,2300,Not nested,,0,19780906,20220228,0.000566679,30.0,157.0939296,61.81671364,124.1448324,0.056667926,12.42018039,2.215233,3.727129,1.6825,0.435402,0.0,20.980324,1.332953,djf,261.418072,5.846803,jja,0.022546869,0.189655699,232.7526658,0.0,7.657587649,0.177693594,55.2885706,1.851516107,0.0,0.58118825,0.873886628,0.143640144,0.601839602,0.173817174,1,7.125,31.94983278,37.28378378,212.6976744,86.69767442,0.476400247,0.425105068,0.183454211,-6.056082528,0.729224603,0.298164181,1.635715237,0.473718577,0.042742059,-8.005374688,-7.358954033,3.27348486,0.745935044,0.000306513,250.5551794,-0.900388937,106.0375283,0.0794696,0.537841628,IGNEOUS,0.9566856,SILICSED,0.04331504,0.0,0.9566856,0.04331504,0.0,0.0,0.0,0.0,0.0,18.0,52.0,69.0,0.858076861,119.1534,98.40608,667,1324.881,888.0123,657.881,11.6,73.68754,0.897747,4,0.362376,0.381271,0.009582,0.6123,0.0737,0.1742,0.1342,0.0051,0.0005,0.0,0.0,0.0,0.0,0.98,0.0,0.0003,0.0,0.00098,0.0,0.0,0.0001,0.35899,0.0,0.0008,0.00895,0.0,0.0,0.0004,0.00012,0.0,0.0,0.0994,0.41482,0.0,0.10578,0.0093,0.62,0.226454,0.184179,25.50224,23.64882,0.093598,0.093598,73.62833,9.493779,0.051316,0.051316,0.446859,65.83717,73.68754,0.0,0.0,0,0.058333,0.025397,1.0,0.69446,0.289223,0.157258,0.223241,6.269087,882.3741,0.036445,0.035359,2159.933,0.12798,0.370318,0.28438,114.2472,62.26055,88.55379,5.883316,0.605161,0.538541,0.468336,0.435537,0.396075,0.347479,0.395534,0.440079,0.459435,0.569309,0.565865,0.656816
416008,1970-06-26,2014-12-31,44.51745379876797,0.021402214022140223,0.15661136249371543,8.647116587360546,125,0.9749538369952948,Beadt River at Haystack (416008),Murray-Darling Basin,BORDER RIVERS,No notes,-29.219167,151.383056,-29.35226597,151.5738886,56,898.0,NSW,,1400,2300,2300,Not nested,,0,19700626,20141231,0.021402214,,,,,,,2.036546,3.812042,1.871817,0.388593,0.0,22.36463,1.290456,djf,274.550999,6.565563,jja,0.031450269,0.124084744,64.02902006,0.0,5.51652816,0.182925616,16.9908973,1.01831169,0.0,0.68734967,1.015409236,0.196329814,0.67427099,0.156611362,1,8.443243243,35.76333333,39.55555556,226.5294118,72.82352941,0.447192346,0.462892114,0.197423093,-8.507500362,0.792863275,0.339645179,1.552199428,0.451169188,0.05552007,-8.76434479,-11.01813445,4.159992765,0.872461118,0.000152753,245.0058397,-0.94120541,88.29753217,0.086901494,0.638885099,IGNEOUS,0.672201,SILICSED,0.3080042,0.01979397,0.672201,0.3080042,0.0,0.0,0.0,0.0,0.0,50.325,59.75,32.25,0.806498007,105.8402,113.7323,340,1217.463,806.0717,877.463,12.63,85.20644,0.83362,4,0.400277,0.527633,0.010221,0.6344,0.0858,0.15,0.1119,0.0142,0.0037,0.0,0.0,0.0,0.0,1.0,0.005,0.0,0.0,0.0,0.0,0.0,0.00202,0.19317,0.0,0.0009,0.00808,0.0,8e-05,0.00397,0.00025,0.00012,0.0,0.00219,0.44527,0.00051,0.33827,0.0002,0.78624,0.007367,0.007367,59.77794,44.95264,0.104991,0.104991,40.10593,11.255,0.003683,0.003683,0.0,32.84999,85.20644,0.0,0.0,0,0.157143,0.017582,0.0,0.315936,0.295972,0.055712,0.175842,0.644102,91.55727,0.002949,0.002949,2043.933,0.125387,0.325006,0.256179,110.4314,56.77967,97.18195,4.706678,0.494724,0.421682,0.348732,0.331863,0.313226,0.275416,0.319298,0.360152,0.39167,0.456653,0.469309,0.520085
416010,1973-06-30,2022-02-28,48.668035592060235,0.004162916291629163,0.12264150943396226,3.6361807278959954,125,1.8637621619413376,Macintyre River at Wallangra (416010),Murray-Darling Basin,BORDER RIVERS,No notes,-29.2642,150.8984,-29.68137815,151.1843913,56,2142.9,NSW,,1400,2300,2300,Not nested,,1,19730630,20220228,0.004162916,57.0,12.00566136,25.01404179,8.795423543,0.005625563,2.044702079,2.065382,3.906079,1.891214,0.399841,0.0,22.121927,1.291864,djf,273.759967,6.770787,mam,0.030459268,0.177713098,96.60075198,0.0,6.13770542,0.153594686,23.29863057,0.888718989,0.0,0.45380103,0.677386731,0.106598125,0.583323918,0.122641509,1,5.566371681,29.41880342,39.47272727,227.8541667,106.7083333,0.605227899,0.535002124,0.198469481,-5.003366815,0.691165126,0.274639424,1.541122716,0.429102628,0.037548011,-7.410275248,-7.072899523,4.373637645,0.802768472,7.07e-05,256.735479,-0.897165499,108.6471407,0.071049343,0.528477957,IGNEOUS,0.8418101,SILICSED,0.08930087,0.0585895,0.8418101,0.08930087,9.05e-05,0.01021109,0.0,0.0,0.0,44.15385,57.38462,41.30769,0.902737449,100.7885,125.4089,433,1436.761,699.3881,1003.761,6.92,187.3771,0.698163,4,0.278694,0.274175,0.005422,0.52,0.0634,0.206,0.1771,0.025,0.0075,0.001,0.0,0.0,0.0,0.55,0.0025,0.0,0.0,0.00088,0.0,0.0,0.05601,0.26955,0.0,0.00012,0.06845,0.0,3e-05,0.01682,0.003,0.00011,0.0005,0.01823,0.20268,0.00123,0.35633,0.0035,0.57847,0.0,0.0,23.18372,22.97037,0.0,0.0,76.81623,1.141073,0.0,0.0,0.0,0.35816,187.3771,0.0,0.0,0,0.219608,0.076712,1.0,0.563366,0.355148,0.544955,0.450051,5.790831,1826.483,0.361143,0.01746,2062.607,0.127676,0.297433,0.219043,106.9281,51.07946,103.0058,4.105737,0.427751,0.364698,0.320426,0.292107,0.272062,0.237898,0.270118,0.31777,0.353548,0.40943,0.403054,0.43367
416016,1971-07-20,2022-02-28,50.614647501711154,0.004219181046140531,0.11450920745287631,5.099000170114017,125,0.7701293885636232,Macintyre River at Inverell (Middle Ck) (416016),Murray-Darling Basin,BORDER RIVERS,No notes,-29.7936,151.1263,-29.86972205,151.3557188,56,752.8,NSW,,1400,2300,2300,Level 1,416010,0,19710720,20220228,0.004219181,30.0,24.45870006,20.10393807,18.35346754,0.0,0.0,2.191994,3.780072,1.72449,0.374548,3e-06,22.247773,1.29717,djf,269.589072,6.45801,mam,0.044484475,0.190284936,72.09277038,0.0,6.064296775,0.210349134,20.32253946,1.627205294,0.0,0.61620009,0.67285634,0.107393123,0.558150904,0.114509207,1,4.597674419,24.75903614,30.55072464,210.6458333,103.8125,0.362230992,0.277158326,0.199937376,-4.802845653,0.831044782,0.305242867,1.556596192,0.503281812,0.057497365,-7.965693135,-7.121454838,3.935085449,0.730104053,0.000142308,266.1744301,-0.864165217,103.1640454,0.091816664,0.626219278,IGNEOUS,0.891284,SILICSED,0.05492156,0.04076224,0.891284,0.05492156,0.0,0.01302974,0.0,0.0,0.0,60.5,60.75,23.125,0.869696026,156.8754,128.4632,610,1436.761,852.6427,826.761,9.76,74.56512,0.759826,4,0.415936,0.313948,0.011418,0.5919,0.0859,0.1879,0.121,0.0129,0.0004,0.0,0.0,0.0,0.0,0.71,0.007,0.0,0.0,0.00088,0.0,0.0,0.00845,0.34407,0.0,0.0004,0.01444,0.0,7e-05,0.00515,0.00048,4e-05,0.0,0.05108,0.39112,0.00182,0.1748,0.0002,0.61882,0.0,0.0,30.50696,29.90212,0.0,0.0,69.49276,3.230568,0.0,0.0,0.0,0.768988,74.56512,1.0,0.0,0,0.540909,0.514286,1.0,0.789788,0.328152,1.0,0.664076,3.087567,1462.182,0.34998,0.007939,2143.057,0.113784,0.310184,0.264076,113.1493,57.40154,94.32938,4.946012,0.526651,0.437755,0.377524,0.34611,0.317935,0.278473,0.315128,0.378341,0.427279,0.501088,0.499124,0.536865
416020,1978-11-10,2022-02-28,43.304585900068446,0.006132642093949548,0.0,1.8769518968203724,125,0.8245639920585712,Ottleys Creek at Coolatai (416020),Murray-Darling Basin,BORDER RIVERS,No notes,-29.234,150.7581,-29.37101909,150.7896585,56,385.1,NSW,,1400,2300,2300,Not nested,,0,19781110,20220228,0.006132642,63.0,26.17067759,26.19727418,19.29989671,0.082190049,22.00545319,1.889532,4.112484,2.176457,0.390222,0.0,22.598344,1.336523,djf,285.077117,7.183239,mam,0.007955026,0.146748089,76.38340265,0.00448691,9.707066275,0.086187521,28.05168282,0.69994637,0.00269215,0.12316575,0.398763452,0.069338422,0.665903308,0.0,1,3.64548495,30.69794721,0.0,210.8780488,112.7317073,0.358032864,0.240976646,0.19220527,-3.408614528,1.083979394,0.217227526,1.153459296,0.543103448,0.026375786,-8.458545651,-6.045673394,2.366221041,0.9168885,0.0,240.4673546,-0.704121451,102.1553388,0.044312204,0.59522622,IGNEOUS,0.6809505,SILICSED,0.2764003,0.04009753,0.6809505,0.2764003,0.0,0.00255158,0.0,0.0,0.0,34.26667,54.06667,44.03333,1.165176021,26.7502,153.6268,351,698.9951,512.7438,347.9951,8.12,44.70039,0.659433,4,0.495637,0.479504,0.008005,0.5788,0.0915,0.2203,0.1075,0.0019,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.11582,0.0466,0.0,0.0,0.14216,0.0,0.0,0.07446,0.01168,0.00032,0.0,0.0,0.0898,0.0124,0.50672,0.0,0.60892,0.0,0.0,27.03862,27.03862,0.0,0.0,72.96136,0.0,0.0,0.0,0.0,0.0,44.70039,0.0,0.0,0,0.208989,0.058716,0.0,0.513536,0.323152,0.007104,0.165128,0.247406,0.622803,0.0,0.0,1975.787,0.125249,0.256813,0.178513,98.36107,40.49865,114.0627,3.125497,0.30581,0.274931,0.242267,0.225985,0.221453,0.19667,0.227832,0.264806,0.283614,0.305534,0.280424,0.293766
416023,1978-03-08,2022-02-28,43.98083504449008,0.005727091633466136,0.02610818933132983,6.887032347642251,125,1.0482969967250402,Deepwater River at Bolivia (416023),Murray-Darling Basin,BORDER RIVERS,No notes,-29.2929,151.9234,-29.40047564,151.9228445,56,538.9,NSW,,1400,2300,2300,Level 1,416032,0,19780308,20220228,0.005727092,35.0,20.99689497,14.31024094,16.56544079,0.136952191,13.95445286,2.350137,3.625727,1.542773,0.44918,7.9e-05,21.258983,1.310249,djf,258.775306,5.711905,jja,0.02657928,0.273024299,100.9098669,0.0,4.925676657,0.196071419,24.80830343,0.932739529,0.00048095,0.64896589,0.684315136,0.088842975,0.477710994,0.026108189,1,5.067857143,25.51839465,13.4516129,214.6744186,113.255814,0.490307076,0.673753116,0.138637921,-4.356423891,0.585946144,0.245739414,1.528478682,0.476863753,0.04340135,-6.696408255,-5.841018852,3.647714567,0.715334195,0.00057583,262.915791,-0.881445519,114.9765728,0.08209898,0.528646639,IGNEOUS,0.842582,SILICSED,0.1503093,0.0,0.842582,0.1503093,0.0,0.00710826,0.0,0.0,0.0,12.5,24.5,77.5,0.97302764,127.003,113.0351,788,1481.02,1027.708,693.02,11.56,77.09721,0.874767,5,0.340756,0.366878,0.009287,0.6208,0.08,0.1476,0.1287,0.0156,0.0051,0.0022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00148,0.44138,0.0,0.0,0.00161,0.0,0.0,0.0,3e-05,0.0,0.0,0.11972,0.41228,0.0,0.02215,0.0013,0.55415,0.083768,0.083768,46.18613,27.0831,0.034163,0.034163,52.98194,4.678671,0.713986,0.713986,0.0,67.04921,77.09721,0.0,0.0,0,0.0,0.0,0.0,0.610474,0.286892,0.156227,0.22156,1.000484,260.2528,0.002484,0.002484,2275.095,0.098421,0.353066,0.328467,119.0849,68.39102,76.53244,6.476552,0.690722,0.597415,0.513389,0.479777,0.425763,0.370291,0.426936,0.479851,0.508148,0.613493,0.633208,0.731375
416032,1969-07-11,2022-02-28,52.63791923340178,0.00728180588786019,0.09058996122812532,8.605072236430052,125,1.3286174598291027,Mole River at Donaldson (416032),Murray-Darling Basin,BORDER RIVERS,No notes,-29.017,151.5986,-29.25584255,151.8875539,56,1585.9,NSW,,1400,2300,2300,Not nested,,1,19690711,20220228,0.007281806,50.0,17.94269957,23.25416599,13.7890429,0.052012899,6.76628931,2.237001,3.717184,1.661682,0.441778,0.0,20.998302,1.325014,djf,258.964075,5.874592,jja,0.03484312,0.269059914,100.5245573,0.0,4.605403763,0.191956088,25.41595922,0.781518394,0.0,0.70213079,1.169973703,0.106413078,0.503510426,0.090589961,1,6.702970297,31.2012987,31.43636364,222.1428571,96.16326531,0.576605708,0.593180199,0.163526345,-5.591197791,0.51650011,0.218466694,1.123152317,0.461868446,0.041707287,-6.682262702,-5.622784994,3.30548457,0.860615511,0.000229634,254.6083518,-0.901172133,121.0971555,0.083254393,0.500961999,IGNEOUS,0.7664819,SILICSED,0.2287118,0.00239195,0.7664819,0.2287118,0.0,0.00241651,0.0,0.0,0.0,31.25,54.0,45.25,0.906324529,160.0507,116.6469,383,1481.02,878.282,1098.02,16.56,151.7868,0.901498,6,0.296849,0.453104,0.007261,0.7131,0.0936,0.1221,0.0633,0.0055,0.0017,0.0007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.00052,0.24112,0.0,0.0,0.00533,0.0,0.0,0.00167,0.00027,0.0,0.0,0.08852,0.50918,0.00166,0.1512,0.0004,0.75056,0.029536,0.029536,40.89341,32.71254,0.017955,0.017955,58.28602,9.94173,0.773383,0.773383,0.0,55.73255,151.7868,0.0,0.0,0,0.218182,0.0,0.0,0.416216,0.270952,0.204676,0.237814,0.606667,260.2528,0.000846,0.000846,2232.582,0.122237,0.356782,0.291163,114.5757,61.70729,88.12333,6.053859,0.639562,0.555986,0.477903,0.442619,0.40351,0.350782,0.40491,0.451547,0.472152,0.579669,0.588657,0.68125
418005,1970-10-15,2022-02-28,51.37577002053388,0.0005861977084998667,0.1088301162418684,7.168955713825939,125,0.9181684876387969,Copes Creek at Kimberley (418005),Murray-Darling Basin,GWYDIR RIVER,No notes,-29.916944,151.114167,-29.96068249,151.253136,56,237.5,NSW,,1400,2300,2300,Not nested,,0,19701015,20220228,0.000586198,44.0,33.83462681,13.37476648,24.54118653,0.0,0.0,2.214984,3.786785,1.709622,0.363706,1e-06,22.337663,1.312038,djf,270.811576,6.526646,mam,0.073054201,0.184082346,87.76239158,0.0,5.277925064,0.254019443,17.12644341,1.797464656,0.0,0.88037053,0.695933515,0.140556681,0.60648395,0.108830116,1,6.04587156,26.88888889,22.18478261,208.5510204,99.57142857,0.44661181,0.322398317,0.171800238,-5.578718746,0.789656986,0.327292591,1.496717597,0.493594574,0.072869738,-8.030667799,-8.502729102,4.04902794,0.742949005,8.24e-05,264.9744121,-0.905106745,96.29693875,0.10876358,0.669982889,IGNEOUS,0.9080057,SILICSED,0.05191663,0.03912547,0.9080057,0.05191663,0.0,0.00095203,0.0,0.0,0.0,7.0,41.96667,86.0,0.808834443,99.33031,119.4197,763,1184.951,860.062,421.951,6.61,43.37189,0.628428,4,0.411875,0.262264,0.010154,0.5158,0.0726,0.1958,0.1982,0.0165,0.0011,0.0,0.0,0.0,0.0,0.9,0.0225,0.0,0.0,0.0,0.0,0.0,0.00011,0.1194,0.0,0.0002,0.0022,0.0,0.00015,0.00025,0.00075,5e-05,0.0,0.01135,0.60395,0.00412,0.23402,0.0007,0.85344,0.0,0.0,40.21711,35.359,0.0,0.0,59.78287,26.32713,0.0,0.0,0.0,34.57273,43.37189,0.0,0.0,0,0.070175,0.02071,1.0,0.359789,0.314953,0.018327,0.16664,3.854914,67.44299,0.147856,0.043275,2217.979,0.124734,0.325851,0.279979,116.344,58.4768,95.00999,4.933784,0.529991,0.434991,0.362278,0.354412,0.324869,0.28676,0.325439,0.384296,0.427362,0.489329,0.481398,0.529017
418014,1970-09-12,2022-02-28,51.46611909650924,0.006117672092775827,0.13306214205427394,5.930296117900518,125,1.1806459603551114,Gwydir River at Yarrowyck (418014),Murray-Darling Basin,GWYDIR RIVER,No notes,-30.4675,151.362778,-30.51019156,151.4767676,56,826.2,NSW,,1400,2300,2300,Not nested,,0,19700912,20220228,0.006117672,75.0,35.17995947,48.06734844,26.96159489,0.005319715,1.126049679,2.097042,3.614093,1.723424,0.364771,0.000178,21.501686,1.29088,djf,263.611387,5.886391,mam,0.056554726,0.158641363,74.38295424,0.0,5.498565537,0.182185786,18.34979985,1.003524073,0.0,0.66854902,0.74935518,0.15120698,0.638548413,0.133062142,1,6.435079727,25.11578947,25.62886598,208.8163265,86.12244898,0.508037439,0.528035418,0.250789601,-5.337322335,0.741766485,0.35219138,2.812662514,0.423240223,0.057021522,-8.127658474,-7.947552449,3.041311924,0.667785406,0.001899561,246.4390607,-0.910917685,125.2474883,0.086048302,0.662668769,IGNEOUS,0.7133995,SILICSED,0.2858984,0.00012985,0.7133995,0.2858984,0.0,0.00057194,0.0,0.0,0.0,18.0,42.0,69.0,0.755743134,60.1319,81.56812,749,1409.093,1030.48,660.093,8.4,64.43213,0.874281,5,0.506173,0.432177,0.010349,0.5707,0.0908,0.1961,0.1311,0.0102,0.0011,0.0,0.0,0.0,0.0,0.88,0.0,0.0002,0.0,4e-05,6e-05,0.0,0.00178,0.61592,0.0,0.00031,0.002,0.0,0.0,0.0,1e-05,0.0,0.0,0.01348,0.32954,0.0,0.03358,0.0031,0.3766,0.0,0.0,35.85754,9.029935,0.007979,0.007979,64.13444,13.63424,0.0,0.0,0.0,77.32581,64.43213,0.0,0.0,0,0.261538,0.001852,1.0,0.438686,0.361267,0.122324,0.241796,4.898808,1177.987,0.370751,0.04208,1781.038,0.094193,0.310192,0.296508,126.2532,74.86517,76.62254,4.577282,0.479582,0.405405,0.323975,0.319574,0.285588,0.246908,0.280882,0.345905,0.416404,0.487712,0.482746,0.498092
418015,1970-03-20,2022-02-28,51.94798083504449,0.011067776957942447,0.08367085909187806,4.265099820419204,125,1.4799729150592582,Horton River at Rider (Killara) (418015),Murray-Darling Basin,GWYDIR RIVER,No notes,-29.83,150.35,-30.12735812,150.3865969,56,1958.1,NSW,,1400,2300,2300,Not nested,,1,19700320,20220228,0.011067777,108.0,15.19613059,30.1477061,11.31168989,0.02635185,7.172328521,2.087054,4.043202,1.937277,0.307611,0.0,21.654499,1.390075,djf,277.031963,7.134028,mam,0.043718957,0.180097467,180.7459595,0.0,7.305282701,0.238466363,23.69365923,3.034787666,0.0,0.64109662,0.753302593,0.109731401,0.636644639,0.083670859,1,6.863333333,37.56603774,58.14814815,196.3111111,77.15555556,0.57163491,0.475689207,0.155891111,-4.106854308,0.72272196,0.229977686,1.454850946,0.455154269,0.050709761,-8.382673726,-6.520818598,2.47197375,1.074703599,7.11e-05,265.104356,-0.887017489,116.2866495,0.110866265,0.457395773,SILICSED,0.760702,IGNEOUS,0.1766978,0.03924745,0.1766978,0.760702,0.0,0.00195733,0.0,0.0106142,0.0,54.66667,62.0,28.66667,0.793403986,76.37991,89.41269,300,1430.956,577.1802,1130.956,13.38,113.0568,0.907787,5,0.441499,0.259877,0.010203,0.6289,0.0707,0.1363,0.1344,0.0255,0.0042,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00338,0.39624,0.0,0.0,0.02908,0.0,0.0,0.00147,0.00014,0.0,0.0,0.02392,0.33334,0.00028,0.21223,0.0,0.56977,22.42317,22.42317,4.514646,4.514646,0.144352,0.144352,72.90839,45.25949,0.0,0.0,0.0,0.0,113.0568,0.0,0.0,0,0.188235,0.038095,0.0,0.632305,0.254766,0.00483,0.129798,0.271254,1.083726,0.000171,0.0,2207.495,0.180624,0.349874,0.237893,105.8174,48.61605,109.1485,4.129503,0.414951,0.331037,0.284217,0.309249,0.296221,0.258671,0.294416,0.352614,0.377267,0.424051,0.386733,0.399396
418017,1978-11-30,2022-02-28,43.2498288843258,0.006203709565107299,0.002611631314096439,2.983446958468519,125,1.0185886567400724,Myall Creek at Molroy (418017),Murray-Darling Basin,GWYDIR RIVER,No notes,-29.7992,150.5832,-29.7515234,150.7959241,56,872.6,NSW,,1400,2300,2300,Not nested,,0,19781130,20220228,0.00620371,45.0,177.0082258,46.95149074,132.9410921,0.0,0.0,1.976609,4.049433,2.048676,0.377126,0.0,22.112938,1.324717,djf,280.29497,7.05156,mam,0.01694334,0.142544764,84.59908809,0.0,9.146768376,0.098809455,31.42250823,0.816831298,0.00039603,0.22772005,0.663272361,0.101280336,0.659213963,0.002611631,1,5.482758621,30.43823529,41.0,220.3658537,83.12195122,0.377878258,0.31449048,0.154515367,-4.586656267,0.952831774,0.295862326,1.993248152,0.513239437,0.029881126,-8.730906189,-7.529540896,3.242109859,1.07861508,0.0,254.8397249,-0.825270458,110.5025726,0.049009819,0.609696709,IGNEOUS,0.637911,SILICSED,0.3165232,0.04444617,0.637911,0.3165232,0.0,0.001118,0.0,0.0,0.0,26.5,56.75,56.4,0.892252904,114.4166,117.2395,296,797.4489,523.0275,501.4489,6.76,60.13865,0.756285,5,0.553724,0.459565,0.008443,0.512,0.0633,0.2007,0.1791,0.037,0.0079,0.0,0.0,0.0,0.0,1.0,0.0005,0.0002,0.0,3e-05,0.0,0.0,0.08755,0.16771,0.0,0.0002,0.11818,0.0,2e-05,0.03522,0.00784,2e-05,0.00049,0.0,0.14141,0.00265,0.43745,0.0005,0.58151,0.0,0.0,25.46814,25.46814,0.0,0.0,74.53176,0.757956,0.0,0.0,0.0,0.0,60.13865,0.0,0.0,0,0.174194,0.027907,0.8,0.41207,0.354598,0.008365,0.181482,1.128649,211.8787,0.134961,0.001772,1923.259,0.143665,0.2839,0.191475,102.6132,42.07402,113.041,3.191563,0.300637,0.263086,0.247266,0.229993,0.224177,0.1982,0.226055,0.263735,0.29597,0.331714,0.296963,0.312755
418021,1977-07-30,2022-02-28,44.58590006844627,0.004359840343874731,0.23134328358208955,8.052385367919118,125,1.0568219530711433,Laura Creek at Laura (418021),Murray-Darling Basin,GWYDIR RIVER,No notes,-30.2293,151.1857,-30.23223197,151.4826752,56,346.9,NSW,,1400,2300,2300,Not nested,,0,19770730,20220228,0.00435984,42.0,7.988038707,19.28826593,5.761757695,0.0,0.0,2.242975,3.623278,1.615389,0.357243,0.000209,20.989313,1.324447,djf,258.307878,5.759872,mam,0.076008204,0.188157415,86.52576678,0.0,4.934568703,0.211433942,16.47502792,1.088548573,0.0,0.82487325,0.824170916,0.18410016,0.628160849,0.231343284,1,9.156441718,33.72516556,39.07291667,219.4418605,87.44186047,0.507605631,0.452885901,0.203146,-8.827422867,0.675015092,0.298471288,2.542952656,0.4579846,0.058576652,-7.614478847,-7.479643447,3.710343825,0.594878081,0.002044393,260.0979772,-0.924702878,120.3674252,0.093376092,0.627319593,IGNEOUS,0.5873165,SILICSED,0.4078666,0.00481816,0.5873165,0.4078666,0.0,0.0,0.0,0.0,0.0,19.0,58.0,66.0,0.651396986,102.6142,88.03518,679,1383.406,1099.683,704.406,9.22,77.88122,0.902415,4,0.269638,0.597856,0.009059,0.586,0.0965,0.1701,0.1271,0.0127,0.0076,0.0,0.0,0.0,0.0,0.71,0.0,0.0003,0.0,0.00141,0.00075,0.0,0.00012,0.54592,0.0,0.00178,0.00162,0.0,0.0,0.0,0.0,0.0,0.0,0.01022,0.39765,0.0,0.03572,0.0044,0.44359,0.0,0.0,58.8763,13.32652,0.028915,0.028915,41.09485,16.55537,0.0,0.0,0.0,70.08925,77.88122,0.0,0.0,0,0.0,0.078431,1.0,0.686688,0.342945,0.023649,0.183297,2.699162,409.7941,0.298217,0.005398,1945.393,0.082878,0.300034,0.314691,125.1126,72.82653,75.82151,4.726678,0.507368,0.426848,0.354245,0.328856,0.291768,0.252216,0.28267,0.34497,0.411427,0.48747,0.504965,0.52887
